Response ID,Start Date,End Date,Response Type,IP Address,Progress,Duration (in seconds),Finished,Recorded Date,Recipient Last Name,Recipient First Name,Recipient Email,External Data Reference,Location Latitude,Location Longitude,Distribution Channel,User Language,.,unpredD,SincereD,DanD,TrustD,FriendD,HelpD,MoralD,UnderD,IntellD,SkillD,ConD,CreatD,CapD,AngD,DesD,EmbD,HapD,What is 2 + 4 equal to? - Equal to?,IsoD,VioD,SucD,UnpreS,SinS,DanS,TrustS,FriendS,HelpS,MorS,UndS,IntelS,SkilS,ConS,CreatS,CapS,AngS,DesirS,EmbS,JoyS,What is 1 + 3 equal to? - Equal to?,IsoS,VioS,SucS,Are you a native English speaker?,What is your age? - years,What is your gender?,What is your ethnicity? - Selected Choice,What is your ethnicity? - Other (please specify): - Text,How politically liberal or conservative are you? - SOCIAL ISSUES,How politically liberal or conservative are you? - ECONOMIC ISSUES,"If you have any comments, please enter them here:"
R_5Bw902hRRrSB2Eh,2/27/19 11:14,2/27/19 11:22,0,136.49.160.10,100,445,1,2/27/19 11:22,,,,,30.23039246,-97.72429657,anonymous,EN,1,29.0,51.0,11,51.0,41.0,60,51.0,50,50.0,52.0,13.0,50.0,37.0,31,36.0,68,21.0,6.0,87.0,18.0,42.0,67.0,52.0,31.0,50.0,50.0,53.0,51.0,50.0,50.0,51.0,42.0,51.0,36.0,50.0,35.0,50.0,45.0,4.0,61.0,37.0,39.0,1.0,28.0,1.0,5.0,,2.0,2.0,"I feel like you should've asked if any of the study takers have been diagnosed with schizophrenia or depression, might change their answers"
R_3LjOs6OG7bqj4Ty,2/27/19 11:10,2/27/19 11:22,0,159.203.97.205,100,725,1,2/27/19 11:22,,,,,40.83639526,-74.14029694,anonymous,EN,1,20.0,70.0,20,70.0,70.0,5,70.0,70,80.0,70.0,70.0,60.0,70.0,20,70.0,40,70.0,6.0,40.0,10.0,70.0,60.0,70.0,30.0,70.0,70.0,10.0,80.0,70.0,80.0,70.0,70.0,60.0,80.0,30.0,70.0,30.0,70.0,4.0,40.0,20.0,70.0,1.0,26.0,2.0,3.0,,4.0,4.0,Thank you
R_1eFUdvHfkzMMn41,2/27/19 11:09,2/27/19 11:22,0,50.207.74.118,100,780,1,2/27/19 11:22,,,,,45.07359314,-93.13800049,anonymous,EN,1,28.0,69.0,14,64.0,47.0,10,71.0,58,79.0,21.0,20.0,69.0,81.0,25,25.0,44,36.0,6.0,49.0,14.0,80.0,33.0,29.0,29.0,24.0,25.0,37.0,31.0,37.0,27.0,25.0,25.0,39.0,37.0,35.0,21.0,31.0,28.0,4.0,76.0,35.0,29.0,1.0,26.0,2.0,5.0,,6.0,6.0,
R_3q7mIFUR8BmKR1r,2/27/19 11:17,2/27/19 11:22,0,216.125.160.51,100,311,1,2/27/19 11:22,,,,,42.03840637,-88.26059723,anonymous,EN,1,50.0,52.0,32,63.0,30.0,69,51.0,73,50.0,42.0,53.0,51.0,51.0,51,33.0,27,1.0,6.0,71.0,49.0,51.0,72.0,68.0,40.0,43.0,51.0,49.0,51.0,49.0,64.0,53.0,50.0,51.0,62.0,31.0,52.0,16.0,42.0,4.0,47.0,50.0,52.0,1.0,32.0,1.0,2.0,,2.0,2.0,
R_1EcWQLfnr17LoUL,2/27/19 11:18,2/27/19 11:22,0,98.4.26.222,100,234,1,2/27/19 11:22,,,,,43.16000366,-78.69229889,anonymous,EN,1,25.0,55.0,12,54.0,45.0,44,56.0,50,50.0,49.0,34.0,50.0,62.0,14,50.0,62,24.0,6.0,67.0,10.0,50.0,87.0,50.0,39.0,29.0,27.0,62.0,50.0,39.0,54.0,47.0,35.0,57.0,48.0,36.0,16.0,42.0,39.0,4.0,73.0,29.0,8.0,1.0,34.0,1.0,5.0,,2.0,1.0,none
R_1E4ESPFDoavT1QY,2/27/19 11:18,2/27/19 11:22,0,130.111.64.104,100,259,1,2/27/19 11:23,,,,,45.00280762,-68.63339996,anonymous,EN,1,65.0,91.0,22,71.0,71.0,50,82.0,54,100.0,68.0,38.0,94.0,72.0,38,61.0,84,4.0,6.0,6.0,18.0,71.0,100.0,26.0,80.0,6.0,11.0,35.0,51.0,11.0,81.0,52.0,23.0,15.0,69.0,73.0,11.0,16.0,10.0,4.0,6.0,63.0,13.0,1.0,39.0,1.0,5.0,,7.0,6.0,No comment. 
R_3htDgy0wYqGWdXo,2/27/19 11:20,2/27/19 11:23,0,98.194.168.208,100,147,1,2/27/19 11:23,,,,,29.64599609,-95.8022995,anonymous,EN,1,53.0,33.0,0,43.0,8.0,26,25.0,66,53.0,30.0,17.0,55.0,39.0,5,18.0,58,3.0,6.0,76.0,8.0,19.0,60.0,19.0,30.0,14.0,17.0,45.0,21.0,29.0,25.0,19.0,10.0,37.0,10.0,41.0,19.0,50.0,6.0,4.0,61.0,25.0,11.0,1.0,32.0,1.0,5.0,,3.0,5.0,
R_10oOIFsrzDdJVzp,2/27/19 11:10,2/27/19 11:23,0,75.132.129.135,100,773,1,2/27/19 11:23,,,,,38.53520203,-90.00060272,anonymous,EN,1,2.0,52.0,98,51.0,51.0,50,51.0,50,51.0,52.0,49.0,50.0,50.0,40,51.0,21,42.0,6.0,51.0,2.0,51.0,19.0,51.0,1.0,51.0,52.0,55.0,51.0,50.0,52.0,54.0,52.0,51.0,50.0,12.0,51.0,51.0,54.0,4.0,53.0,0.0,51.0,1.0,23.0,2.0,5.0,,1.0,1.0,
R_1hKEuzocBMJDN1Y,2/27/19 11:18,2/27/19 11:23,0,108.30.21.41,100,262,1,2/27/19 11:23,,,,,40.87030029,-73.85250092,anonymous,EN,1,46.0,72.0,37,72.0,50.0,31,51.0,73,72.0,63.0,38.0,62.0,69.0,50,50.0,83,50.0,6.0,73.0,21.0,50.0,64.0,50.0,50.0,50.0,40.0,50.0,50.0,50.0,50.0,50.0,44.0,62.0,50.0,50.0,51.0,72.0,40.0,4.0,72.0,50.0,39.0,1.0,59.0,2.0,3.0,,1.0,1.0,
R_XhKB1aKP7YKf9NT,2/27/19 11:11,2/27/19 11:23,0,99.56.190.49,100,697,1,2/27/19 11:23,,,,,34.20370483,-84.10310364,anonymous,EN,1,85.0,78.0,51,36.0,17.0,37,51.0,13,50.0,15.0,20.0,49.0,50.0,80,17.0,50,18.0,6.0,81.0,51.0,17.0,81.0,51.0,38.0,37.0,51.0,17.0,51.0,50.0,46.0,50.0,35.0,51.0,50.0,51.0,48.0,50.0,30.0,4.0,46.0,50.0,40.0,1.0,33.0,1.0,2.0,,2.0,2.0,
R_1oA5QzOQeKozZ0Q,2/27/19 11:18,2/27/19 11:23,0,97.94.173.218,100,349,1,2/27/19 11:23,,,,,33.78349304,-118.1315994,anonymous,EN,1,17.0,72.0,21,50.0,54.0,33,76.0,39,64.0,60.0,71.0,38.0,65.0,18,57.0,20,59.0,6.0,19.0,22.0,20.0,37.0,70.0,38.0,47.0,61.0,64.0,35.0,71.0,54.0,53.0,57.0,67.0,60.0,17.0,49.0,32.0,45.0,4.0,69.0,35.0,59.0,1.0,46.0,2.0,5.0,,3.0,3.0,
R_1gjAkAphIgcQx4Q,2/27/19 11:09,2/27/19 11:23,0,108.203.198.58,100,879,1,2/27/19 11:23,,,,,30.45489502,-90.9029007,anonymous,EN,1,62.0,,3,51.0,50.0,60,51.0,51,52.0,51.0,51.0,50.0,52.0,52,50.0,51,51.0,6.0,61.0,5.0,51.0,82.0,51.0,62.0,50.0,51.0,100.0,41.0,20.0,51.0,51.0,,73.0,93.0,,52.0,51.0,31.0,4.0,62.0,30.0,30.0,1.0,64.0,2.0,5.0,,2.0,2.0,"I DO NOT AGREE WITH ANY GIVEN ESTIMATION OF HOW INTELLIGENT (AMONG OTHER TRAITS) WHEN ALL THE KNOWN INFORMATION ON THE INDIVIDUAL IS A SINGLE OTHER TRAIT,  MEDICAL OR OTHERWISE."
R_2cvVmNCNNsCM0Xn,2/27/19 11:20,2/27/19 11:24,0,45.27.231.157,100,195,1,2/27/19 11:24,,,,,36.09199524,-80.32240295,anonymous,EN,1,60.0,80.0,1,69.0,8.0,1,97.0,30,85.0,100.0,49.0,91.0,100.0,39,49.0,27,30.0,6.0,94.0,0.0,78.0,70.0,80.0,10.0,51.0,50.0,1.0,50.0,50.0,71.0,76.0,62.0,74.0,100.0,50.0,50.0,0.0,75.0,4.0,0.0,9.0,70.0,1.0,28.0,1.0,4.0,,4.0,4.0,
R_28CnPFP10qUli5B,2/27/19 11:21,2/27/19 11:24,0,75.70.28.84,100,189,1,2/27/19 11:24,,,,,38.87600708,-104.81700129999999,anonymous,EN,1,60.0,61.0,48,73.0,71.0,58,71.0,67,71.0,63.0,31.0,61.0,64.0,64,51.0,81,9.0,6.0,85.0,45.0,53.0,86.0,42.0,72.0,48.0,71.0,69.0,60.0,60.0,86.0,82.0,50.0,90.0,84.0,81.0,49.0,61.0,70.0,4.0,72.0,54.0,60.0,1.0,45.0,2.0,5.0,,2.0,2.0,
R_1ePhiCvx3TxmqVM,2/27/19 11:20,2/27/19 11:24,0,162.198.201.8,100,260,1,2/27/19 11:24,,,,,35.96099854,-78.92910004,anonymous,EN,1,9.0,67.0,9,61.0,32.0,49,80.0,64,61.0,51.0,65.0,58.0,63.0,9,64.0,30,10.0,6.0,67.0,4.0,54.0,21.0,51.0,10.0,63.0,51.0,27.0,56.0,37.0,58.0,29.0,50.0,75.0,46.0,7.0,27.0,14.0,28.0,4.0,41.0,12.0,29.0,1.0,43.0,1.0,5.0,,1.0,1.0,Thank you
R_28ULLn8BmcoOY7R,2/27/19 11:14,2/27/19 11:24,0,50.117.102.8,100,611,1,2/27/19 11:24,,,,,33.76699829,-118.1892014,anonymous,EN,1,64.0,63.0,57,82.0,78.0,61,79.0,80,73.0,80.0,69.0,74.0,79.0,49,74.0,65,74.0,6.0,66.0,59.0,82.0,66.0,61.0,62.0,74.0,77.0,67.0,79.0,80.0,69.0,74.0,80.0,68.0,70.0,34.0,85.0,67.0,68.0,4.0,74.0,59.0,80.0,1.0,25.0,1.0,5.0,,5.0,6.0,very interesting and too good.
R_3jdkXthVSawjXdu,2/27/19 11:22,2/27/19 11:24,0,98.167.127.34,100,158,1,2/27/19 11:24,,,,,36.32650757,-115.339798,anonymous,EN,1,72.0,25.0,75,12.0,22.0,67,84.0,30,17.0,87.0,21.0,20.0,64.0,73,16.0,66,14.0,6.0,74.0,19.0,85.0,82.0,14.0,26.0,45.0,27.0,28.0,34.0,29.0,15.0,25.0,23.0,74.0,69.0,25.0,21.0,74.0,78.0,4.0,14.0,81.0,20.0,1.0,25.0,1.0,5.0,,6.0,6.0,
R_3G6XOXEX6j3L0bk,2/27/19 11:19,2/27/19 11:24,0,174.48.149.245,100,312,1,2/27/19 11:24,,,,,26.01679993,-80.15370178,anonymous,EN,1,60.0,50.0,20,50.0,40.0,75,60.0,70,60.0,35.0,10.0,49.0,20.0,50,40.0,100,0.0,6.0,100.0,20.0,20.0,70.0,66.0,70.0,35.0,30.0,80.0,50.0,50.0,60.0,50.0,50.0,60.0,15.0,70.0,31.0,70.0,20.0,4.0,90.0,50.0,50.0,1.0,26.0,1.0,5.0,,4.0,4.0,
R_299QhXTs3W3wSwN,2/27/19 11:22,2/27/19 11:24,0,67.160.207.85,100,130,1,2/27/19 11:24,,,,,37.43710327,-121.895401,anonymous,EN,1,16.0,74.0,5,71.0,81.0,28,79.0,80,80.0,84.0,58.0,65.0,86.0,11,82.0,11,60.0,6.0,14.0,5.0,71.0,93.0,72.0,56.0,18.0,72.0,86.0,78.0,17.0,74.0,23.0,61.0,35.0,15.0,12.0,74.0,20.0,55.0,4.0,92.0,8.0,26.0,1.0,36.0,2.0,5.0,,5.0,5.0,
R_3kOp1KA79yB2Wbm,2/27/19 11:16,2/27/19 11:25,0,108.81.67.197,100,530,1,2/27/19 11:25,,,,,30.45489502,-90.9029007,anonymous,EN,1,3.0,50.0,3,50.0,50.0,45,50.0,50,100.0,50.0,30.0,50.0,100.0,50,50.0,50,15.0,6.0,45.0,3.0,50.0,75.0,50.0,9.0,50.0,50.0,50.0,50.0,45.0,100.0,60.0,35.0,50.0,100.0,9.0,50.0,76.0,30.0,4.0,35.0,3.0,50.0,1.0,40.0,2.0,3.0,,6.0,4.0,
R_2fvuvPFoPR7ggi7,2/27/19 11:23,2/27/19 11:25,0,68.191.144.87,100,124,1,2/27/19 11:25,,,,,45.18139648,-93.8635025,anonymous,EN,1,65.0,7.0,63,31.0,6.0,16,58.0,73,55.0,7.0,1.0,7.0,51.0,96,15.0,47,32.0,6.0,26.0,19.0,49.0,61.0,21.0,96.0,13.0,1.0,78.0,21.0,22.0,23.0,32.0,9.0,56.0,2.0,48.0,10.0,93.0,14.0,4.0,77.0,85.0,5.0,1.0,25.0,2.0,5.0,,2.0,2.0,
R_1cUjqoBirIUYjuO,2/27/19 11:12,2/27/19 11:25,0,23.88.172.236,100,756,1,2/27/19 11:25,,,,,41.82400513,-71.41280365,anonymous,EN,1,38.0,61.0,15,83.0,74.0,15,76.0,79,82.0,70.0,71.0,77.0,70.0,0,59.0,51,95.0,6.0,65.0,29.0,79.0,75.0,55.0,76.0,56.0,48.0,69.0,61.0,74.0,78.0,75.0,74.0,55.0,56.0,66.0,55.0,78.0,46.0,4.0,56.0,56.0,48.0,1.0,28.0,2.0,1.0,,5.0,5.0,
R_1P0PDtM0fOQVosv,2/27/19 11:16,2/27/19 11:25,0,192.227.215.148,100,540,1,2/27/19 11:25,,,,,42.88639832,-78.87809753,anonymous,EN,1,42.0,75.0,63,,59.0,62,,72,82.0,88.0,79.0,86.0,76.0,63,59.0,77,89.0,6.0,84.0,53.0,,59.0,62.0,61.0,65.0,72.0,,66.0,,68.0,48.0,60.0,55.0,64.0,49.0,66.0,82.0,58.0,4.0,62.0,45.0,78.0,1.0,24.0,2.0,2.0,,6.0,6.0,NICE
R_r7t03XJ45EWjLXj,2/27/19 11:22,2/27/19 11:26,0,47.37.186.142,100,194,1,2/27/19 11:26,,,,,33.76300049,-118.1773987,anonymous,EN,1,0.0,56.0,0,78.0,0.0,31,75.0,42,82.0,8.0,3.0,31.0,70.0,0,78.0,84,0.0,6.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,73.0,83.0,0.0,77.0,0.0,85.0,1.0,,0.0,76.0,4.0,38.0,0.0,51.0,1.0,31.0,1.0,4.0,,4.0,4.0,
R_3sspV0dmiK9xtmm,2/27/19 11:22,2/27/19 11:26,0,172.91.4.169,100,226,1,2/27/19 11:26,,,,,34.05870056,-118.27809909999999,anonymous,EN,1,55.0,71.0,62,45.0,39.0,51,49.0,53,71.0,49.0,22.0,73.0,46.0,60,46.0,22,15.0,6.0,59.0,40.0,44.0,87.0,61.0,60.0,34.0,50.0,45.0,50.0,50.0,51.0,50.0,40.0,68.0,45.0,55.0,26.0,27.0,40.0,4.0,61.0,61.0,37.0,1.0,41.0,1.0,2.0,,1.0,2.0,
R_1FQhQPaIfoK59WI,2/27/19 11:24,2/27/19 11:26,0,73.1.76.197,100,124,1,2/27/19 11:26,,,,,26.92120361,-80.21440125,anonymous,EN,1,76.0,44.0,67,65.0,75.0,27,26.0,39,58.0,54.0,48.0,37.0,64.0,56,28.0,41,21.0,6.0,29.0,56.0,71.0,64.0,70.0,20.0,33.0,42.0,34.0,59.0,29.0,70.0,34.0,52.0,58.0,56.0,36.0,33.0,66.0,74.0,4.0,25.0,67.0,66.0,1.0,25.0,1.0,5.0,,7.0,7.0,
R_1NmhGxnw3BMsJE6,2/27/19 11:08,2/27/19 11:27,0,67.45.113.55,100,1083,1,2/27/19 11:27,,,,,37.75100708,-97.82199859999999,anonymous,EN,1,60.0,70.0,40,71.0,75.0,51,81.0,80,,71.0,70.0,70.0,80.0,30,60.0,50,35.0,6.0,60.0,18.0,70.0,90.0,37.0,66.0,13.0,62.0,49.0,58.0,22.0,57.0,69.0,32.0,73.0,51.0,50.0,33.0,61.0,51.0,4.0,83.0,75.0,70.0,1.0,44.0,2.0,5.0,,6.0,6.0,
R_00r0OArUKTJAvaF,2/27/19 11:23,2/27/19 11:27,0,68.204.214.125,100,212,1,2/27/19 11:27,,,,,28.59809875,-81.35150146,anonymous,EN,1,1.0,78.0,4,82.0,71.0,15,74.0,73,67.0,70.0,74.0,75.0,71.0,1,78.0,48,78.0,6.0,48.0,5.0,75.0,19.0,69.0,3.0,68.0,70.0,8.0,70.0,66.0,75.0,68.0,65.0,74.0,67.0,0.0,68.0,0.0,56.0,4.0,38.0,17.0,48.0,1.0,57.0,2.0,5.0,,2.0,3.0,
R_3Dos6HQ985lQd4w,2/27/19 11:24,2/27/19 11:27,0,98.226.33.74,100,166,1,2/27/19 11:27,,,,,42.04870605,-87.89050293,anonymous,EN,1,81.0,94.0,1,95.0,81.0,70,81.0,94,96.0,94.0,10.0,96.0,67.0,73,75.0,90,25.0,6.0,83.0,50.0,66.0,100.0,51.0,73.0,30.0,15.0,100.0,51.0,30.0,79.0,26.0,5.0,82.0,16.0,87.0,32.0,60.0,29.0,4.0,94.0,71.0,10.0,1.0,23.0,1.0,5.0,,1.0,1.0,
R_1pXrnRe8m5D2s3f,2/27/19 11:21,2/27/19 11:27,0,75.177.104.109,100,352,1,2/27/19 11:27,,,,,36.500701899999996,-80.61190033,anonymous,EN,1,79.0,6.0,8,57.0,0.0,77,49.0,47,3.0,0.0,12.0,30.0,23.0,0,2.0,0,0.0,6.0,29.0,26.0,49.0,100.0,0.0,61.0,0.0,0.0,39.0,75.0,37.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,19.0,0.0,1.0,38.0,2.0,5.0,,5.0,7.0,
R_3siC3u5AAB3XGWS,2/27/19 11:23,2/27/19 11:27,0,73.79.166.153,100,239,1,2/27/19 11:27,,,,,40.07519531,-80.77469635,anonymous,EN,1,28.0,66.0,14,72.0,62.0,39,76.0,54,87.0,46.0,77.0,19.0,78.0,85,36.0,94,60.0,6.0,80.0,34.0,28.0,95.0,19.0,86.0,12.0,15.0,88.0,16.0,15.0,24.0,15.0,8.0,11.0,13.0,90.0,11.0,83.0,20.0,4.0,95.0,83.0,6.0,1.0,40.0,1.0,5.0,,2.0,2.0,
R_2fGOt4IKgL7SPQk,2/27/19 11:21,2/27/19 11:27,0,159.118.88.60,100,346,1,2/27/19 11:27,,,,,33.74299622,-90.73090363,anonymous,EN,1,80.0,80.0,40,70.0,90.0,41,80.0,70,80.0,60.0,80.0,80.0,80.0,30,50.0,50,80.0,6.0,81.0,40.0,80.0,50.0,70.0,50.0,60.0,50.0,30.0,60.0,70.0,80.0,70.0,50.0,50.0,90.0,20.0,50.0,40.0,61.0,4.0,70.0,20.0,80.0,1.0,33.0,2.0,3.0,,2.0,2.0,
R_1rxMZa51jQ2JUjA,2/27/19 11:24,2/27/19 11:27,0,75.65.250.66,100,158,1,2/27/19 11:27,,,,,32.45889282,-93.71430206,anonymous,EN,1,16.0,74.0,19,74.0,62.0,53,69.0,71,72.0,53.0,26.0,90.0,66.0,57,49.0,80,36.0,6.0,44.0,21.0,44.0,95.0,40.0,76.0,27.0,58.0,40.0,44.0,65.0,68.0,67.0,32.0,74.0,44.0,74.0,22.0,29.0,70.0,4.0,84.0,73.0,31.0,1.0,24.0,2.0,5.0,,2.0,3.0,
R_3oQOwJ9KSpJEZiE,2/27/19 11:23,2/27/19 11:27,0,97.97.13.84,100,242,1,2/27/19 11:27,,,,,28.23970032,-82.32790375,anonymous,EN,1,39.0,50.0,50,86.0,58.0,32,81.0,87,85.0,50.0,0.0,50.0,100.0,30,24.0,10,25.0,6.0,87.0,50.0,72.0,29.0,16.0,72.0,39.0,59.0,32.0,50.0,27.0,70.0,18.0,35.0,38.0,66.0,60.0,51.0,34.0,51.0,4.0,95.0,57.0,27.0,1.0,36.0,1.0,5.0,,7.0,7.0,
R_1hWiP1F7zkGTqiK,2/27/19 11:22,2/27/19 11:27,0,70.177.181.202,100,314,1,2/27/19 11:27,,,,,33.71470642,-112.24009699999999,anonymous,EN,1,85.0,76.0,76,70.0,69.0,62,63.0,75,73.0,60.0,59.0,75.0,69.0,82,56.0,81,14.0,6.0,100.0,33.0,70.0,84.0,61.0,68.0,52.0,50.0,68.0,55.0,53.0,70.0,50.0,50.0,64.0,51.0,58.0,56.0,60.0,43.0,4.0,85.0,58.0,35.0,1.0,34.0,2.0,5.0,,3.0,3.0,
R_3POk4KwXIiAxG9X,2/27/19 11:25,2/27/19 11:27,0,67.11.212.123,100,139,1,2/27/19 11:27,,,,,29.58259583,-98.40910339,anonymous,EN,1,26.0,16.0,39,0.0,0.0,68,26.0,18,6.0,0.0,0.0,0.0,0.0,18,0.0,85,0.0,6.0,80.0,20.0,0.0,100.0,10.0,100.0,0.0,0.0,74.0,26.0,17.0,24.0,6.0,0.0,0.0,0.0,100.0,0.0,76.0,0.0,4.0,95.0,100.0,0.0,1.0,34.0,1.0,5.0,,1.0,1.0,
R_2U4bvWdlvFnfvWY,2/27/19 11:24,2/27/19 11:28,0,73.188.191.75,100,254,1,2/27/19 11:28,,,,,39.97880554,-75.12619781,anonymous,EN,1,39.0,53.0,0,61.0,59.0,60,54.0,74,62.0,51.0,0.0,10.0,76.0,0,0.0,59,0.0,6.0,53.0,0.0,50.0,99.0,42.0,82.0,23.0,14.0,74.0,50.0,30.0,50.0,42.0,9.0,19.0,30.0,65.0,0.0,61.0,8.0,4.0,50.0,83.0,13.0,1.0,29.0,1.0,2.0,,2.0,6.0,
R_w6sYkpWMd2R2tDX,2/27/19 11:20,2/27/19 11:28,0,104.139.105.120,100,482,1,2/27/19 11:28,,,,,35.08920288,-80.81939697,anonymous,EN,1,50.0,50.0,50,50.0,51.0,50,50.0,50,50.0,50.0,50.0,50.0,50.0,50,50.0,50,50.0,6.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,4.0,50.0,50.0,50.0,1.0,60.0,1.0,5.0,,3.0,3.0,
R_3Rfo1XuXGz7baDf,2/27/19 11:18,2/27/19 11:28,0,174.27.1.246,100,638,1,2/27/19 11:28,,,,,43.63389587,-116.29420470000001,anonymous,EN,1,65.0,75.0,50,100.0,80.0,0,80.0,56,75.0,69.0,80.0,70.0,70.0,0,65.0,70,44.0,6.0,49.0,0.0,75.0,75.0,70.0,50.0,45.0,75.0,15.0,45.0,70.0,30.0,50.0,50.0,1.0,40.0,75.0,70.0,50.0,0.0,4.0,25.0,70.0,35.0,1.0,62.0,2.0,5.0,,2.0,2.0,
R_rjXPPd8KP1US9bz,2/27/19 11:27,2/27/19 11:29,0,68.207.246.47,100,104,1,2/27/19 11:29,,,,,27.81700134,-82.62640381,anonymous,EN,1,65.0,100.0,27,58.0,51.0,55,40.0,72,100.0,50.0,1.0,38.0,95.0,19,58.0,49,7.0,6.0,97.0,29.0,43.0,42.0,39.0,75.0,47.0,44.0,17.0,1.0,28.0,41.0,45.0,46.0,92.0,1.0,2.0,32.0,16.0,55.0,4.0,32.0,70.0,1.0,1.0,36.0,2.0,5.0,,4.0,4.0,n
R_z5Xb9Jo1Yqu5zVf,2/27/19 11:23,2/27/19 11:30,0,174.80.0.44,100,457,1,2/27/19 11:30,,,,,35.78520203,-83.98090363,anonymous,EN,1,20.0,61.0,1,77.0,21.0,61,78.0,72,62.0,50.0,9.0,55.0,52.0,5,40.0,79,1.0,6.0,92.0,1.0,73.0,97.0,3.0,82.0,6.0,3.0,90.0,50.0,2.0,50.0,22.0,6.0,50.0,19.0,38.0,2.0,11.0,8.0,4.0,97.0,81.0,10.0,1.0,68.0,1.0,5.0,,7.0,6.0,
R_1ltsoEwmrQosAso,2/27/19 11:27,2/27/19 11:31,0,73.189.147.24,100,236,1,2/27/19 11:31,,,,,38.54429626,-122.80729679999999,anonymous,EN,1,51.0,80.0,49,50.0,31.0,70,53.0,57,62.0,49.0,36.0,30.0,29.0,18,30.0,74,13.0,6.0,71.0,20.0,15.0,94.0,46.0,93.0,11.0,19.0,61.0,52.0,54.0,52.0,71.0,74.0,73.0,14.0,75.0,4.0,48.0,38.0,4.0,92.0,90.0,27.0,1.0,65.0,1.0,5.0,,2.0,4.0,
R_1jB2v87GM2qQtz5,2/27/19 11:24,2/27/19 11:31,0,104.238.214.243,100,395,1,2/27/19 11:31,,,,,40.74940491,-73.96640015,anonymous,EN,1,48.0,68.0,25,71.0,51.0,31,67.0,66,40.0,90.0,47.0,64.0,60.0,86,70.0,44,40.0,6.0,87.0,84.0,58.0,80.0,75.0,47.0,54.0,42.0,65.0,80.0,82.0,28.0,46.0,53.0,82.0,71.0,46.0,35.0,58.0,93.0,4.0,79.0,,89.0,1.0,42.0,2.0,5.0,,5.0,6.0,Good study work 
R_3ijVGnrpUKSVQpO,2/27/19 11:29,2/27/19 11:31,0,24.46.117.154,100,131,1,2/27/19 11:31,,,,,40.61860657,-73.92720032,anonymous,EN,1,54.0,41.0,58,57.0,66.0,50,64.0,46,57.0,58.0,69.0,70.0,54.0,64,40.0,65,45.0,6.0,38.0,58.0,51.0,66.0,55.0,38.0,52.0,40.0,54.0,50.0,48.0,45.0,54.0,70.0,61.0,57.0,52.0,57.0,55.0,43.0,4.0,45.0,38.0,40.0,1.0,29.0,1.0,5.0,,5.0,6.0,
R_1rvRmbDFMw02PzS,2/27/19 11:27,2/27/19 11:31,0,23.244.155.96,100,223,1,2/27/19 11:31,,,,,40.71820068,-74.04759979,anonymous,EN,1,19.0,28.0,2,71.0,35.0,20,38.0,68,49.0,62.0,68.0,52.0,42.0,29,73.0,28,69.0,6.0,15.0,31.0,59.0,57.0,37.0,27.0,56.0,38.0,55.0,55.0,52.0,42.0,54.0,60.0,43.0,45.0,69.0,51.0,63.0,43.0,4.0,55.0,62.0,57.0,1.0,28.0,1.0,1.0,,3.0,3.0,
R_1JWT1h1yFNWMLht,2/27/19 11:24,2/27/19 11:32,0,97.101.173.59,100,436,1,2/27/19 11:32,,,,,28.52999878,-81.48069763,anonymous,EN,1,6.0,51.0,62,44.0,28.0,21,35.0,17,62.0,42.0,15.0,16.0,11.0,10,13.0,43,2.0,6.0,91.0,2.0,47.0,93.0,33.0,75.0,26.0,55.0,59.0,51.0,41.0,75.0,56.0,53.0,64.0,33.0,56.0,27.0,50.0,48.0,4.0,86.0,46.0,35.0,1.0,36.0,2.0,4.0,,3.0,3.0,no
R_ebVdwG3XIDURtD3,2/27/19 11:28,2/27/19 11:32,0,40.142.175.70,100,230,1,2/27/19 11:32,,,,,33.08000183,-83.23789978,anonymous,EN,1,40.0,32.0,43,57.0,29.0,73,75.0,37,60.0,33.0,35.0,42.0,69.0,65,46.0,25,47.0,6.0,72.0,82.0,34.0,77.0,50.0,44.0,31.0,37.0,23.0,38.0,54.0,24.0,39.0,45.0,42.0,39.0,28.0,49.0,49.0,82.0,4.0,54.0,71.0,49.0,1.0,24.0,2.0,3.0,,4.0,5.0,
R_2zVmY5iAgdP4xAn,2/27/19 11:29,2/27/19 11:32,0,73.177.103.254,100,182,1,2/27/19 11:32,,,,,35.23449707,-89.85019684,anonymous,EN,1,9.0,88.0,6,73.0,71.0,20,87.0,72,69.0,66.0,27.0,70.0,71.0,9,57.0,38,19.0,6.0,73.0,3.0,77.0,67.0,73.0,8.0,52.0,53.0,53.0,70.0,67.0,74.0,82.0,65.0,75.0,50.0,10.0,41.0,49.0,40.0,4.0,49.0,7.0,65.0,1.0,29.0,2.0,4.0,,1.0,3.0,
